"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_425676.1","chr6",2982500,2992500,10001,"*",117,46.4285714285714,"window_425676","4835",2987987,3028869,40883,"+",0,"overlapStart",0,"NQO2","N-ribosyldihydronicotinamide:quinone reductase 2"
"window_426088","chr6",4012500,4022500,10001,"*",117,46.4285714285714,"window_426088","8899",4021267,4064983,43717,"+",0,"overlapStart",0,"PRPF4B","pre-mRNA processing factor 4B"
"window_427438","chr6",7387500,7397500,10001,"*",117,46.4285714285714,"window_427438","285782",7326656,7389742,63087,"-",0,"overlapStart",0,"CAGE1","cancer antigen 1"
"window_427438.1","chr6",7387500,7397500,10001,"*",117,46.4285714285714,"window_427438","83732",7389793,7418037,28245,"+",0,"overlapStart",0,"RIOK1","RIO kinase 1"
"window_427516","chr6",7582500,7592500,10001,"*",117,46.4285714285714,"window_427516","154007",7590198,7611967,21770,"+",0,"overlapStart",0,"SNRNP48","small nuclear ribonucleoprotein U11/U12 subunit 48"
"window_428642","chr6",10397500,10407500,10001,"*",117,46.4285714285714,"window_428642","109729173",10404502,10407928,3427,"+",0,"overlapStart",0,"TFAP2A-AS2","TFAP2A antisense RNA 2"
"window_428642.1","chr6",10397500,10407500,10001,"*",117,46.4285714285714,"window_428642","100130275",10409340,10416446,7107,"+",1839,"upstream",1839,"TFAP2A-AS1","TFAP2A antisense RNA 1"
"window_435036","chr6",26382500,26392500,10001,"*",117,46.4285714285714,"window_435036","10385",26383096,26394874,11779,"+",0,"overlapStart",0,"BTN2A2","butyrophilin subfamily 2 member A2"
"window_438683","chr6",35500000,35510000,10001,"*",117,46.4285714285714,"window_438683","7005",35473597,35497079,23483,"-",2920,"upstream",2920,"TEAD3","TEA domain transcription factor 3"
"window_438683.1","chr6",35500000,35510000,10001,"*",117,46.4285714285714,"window_438683","7287",35497874,35512896,15023,"-",0,"inside",2895,"TULP1","TUB like protein 1"
"window_438850","chr6",35917500,35927500,10001,"*",117,46.4285714285714,"window_438850","6732",35832966,35921342,88377,"-",0,"overlapStart",0,"SRPK1","SRSF protein kinase 1"
"window_472038","chr6",118887500,118897500,10001,"*",117,46.4285714285714,"window_472038","25842",118894152,118909171,15020,"+",0,"overlapStart",0,"ASF1A","anti-silencing function 1A histone chaperone"
"window_487679","chr6",157990000,158000000,10001,"*",117,46.4285714285714,"window_487679","100874300",158001107,158002383,1277,"+",1106,"upstream",1106,"SYNJ2-IT1","SYNJ2 intronic transcript 1"
"window_493824","chr7",2545000,2555000,10001,"*",117,46.4285714285714,"window_493824","221927",2537810,2555694,17885,"-",0,"inside",693,"BRAT1","BRCA1 associated ATM activator 1"
"window_494675","chr7",4672500,4682500,10001,"*",117,46.4285714285714,"window_494675","221937",4682295,4771442,89148,"+",0,"overlapStart",0,"FOXK1","forkhead box K1"
"window_494800","chr7",4985000,4995000,10001,"*",117,46.4285714285714,"window_494800","100533952",4983718,5073221,89504,"+",0,"inside",1281,"RBAK-RBAKDN","RBAK-RBAKDN readthrough"
"window_499463","chr7",16642500,16652500,10001,"*",117,46.4285714285714,"window_499463","57037",16599779,16645817,46039,"-",0,"overlapStart",0,"ANKMY2","ankyrin repeat and MYND domain containing 2"
"window_499463.1","chr7",16642500,16652500,10001,"*",117,46.4285714285714,"window_499463","28969",16646131,16706523,60393,"+",0,"overlapStart",0,"BZW2","basic leucine zipper and W2 domains 2"
"window_507359","chr7",36382500,36392500,10001,"*",117,46.4285714285714,"window_507359","54443",36389821,36453791,63971,"+",0,"overlapStart",0,"ANLN","anillin actin binding protein"
"window_507359.1","chr7",36382500,36392500,10001,"*",117,46.4285714285714,"window_507359","23366",36324221,36390125,65905,"-",0,"overlapStart",0,"KIAA0895","KIAA0895"
"window_507360","chr7",36385000,36395000,10001,"*",117,46.4285714285714,"window_507360","54443",36389821,36453791,63971,"+",0,"overlapStart",0,"ANLN","anillin actin binding protein"
"window_507360.1","chr7",36385000,36395000,10001,"*",117,46.4285714285714,"window_507360","23366",36324221,36390125,65905,"-",0,"overlapStart",0,"KIAA0895","KIAA0895"
"window_522236","chr7",73575000,73585000,10001,"*",117,46.4285714285714,"window_522236","26608",73567537,73578791,11255,"-",0,"overlapStart",0,"TBL2","transducin beta like 2"
"window_522341","chr7",73837500,73847500,10001,"*",117,46.4285714285714,"window_522341","155368",73834590,73842516,7927,"-",0,"overlapStart",0,"METTL27","methyltransferase like 27"
"window_529782","chr7",92440000,92450000,10001,"*",117,46.4285714285714,"window_529782","57798",92447482,92460075,12594,"+",0,"overlapStart",0,"GATAD1","GATA zinc finger domain containing 1"
"window_529782.1","chr7",92440000,92450000,10001,"*",117,46.4285714285714,"window_529782","105375396",92412550,92447813,35264,"-",0,"overlapStart",0,"TMBIM7P","transmembrane BAX inhibitor motif containing 7, pseudogene"
"window_532086","chr7",98200000,98210000,10001,"*",117,46.4285714285714,"window_532086","168620",98212254,98212959,706,"+",2253,"upstream",2253,"BHLHA15","basic helix-loop-helix family member a15"
"window_532875","chr7",100172500,100182500,10001,"*",117,46.4285714285714,"window_532875","221914",100169606,100177381,7776,"-",0,"overlapStart",0,"GPC2","glypican 2"
"window_532875.1","chr7",100172500,100182500,10001,"*",117,46.4285714285714,"window_532875","10734",100177563,100214387,36825,"+",0,"overlapStart",0,"STAG3","stromal antigen 3"
"window_533265","chr7",101147500,101157500,10001,"*",117,46.4285714285714,"window_533265","1174",101154456,101161596,7141,"+",0,"overlapStart",0,"AP1S1","adaptor related protein complex 1 subunit sigma 1"
"window_533265.1","chr7",101147500,101157500,10001,"*",117,46.4285714285714,"window_533265","100616117",101159473,101159555,83,"+",1972,"upstream",1972,"MIR4653","microRNA 4653"
"window_536234","chr7",108570000,108580000,10001,"*",117,46.4285714285714,"window_536234","50640",108470417,108569666,99250,"-",333,"upstream",333,"PNPLA8","patatin like phospholipase domain containing 8"
"window_536234.1","chr7",108570000,108580000,10001,"*",117,46.4285714285714,"window_536234","168451",108554543,108569750,15208,"-",249,"upstream",249,"THAP5","THAP domain containing 5"
"window_536234.2","chr7",108570000,108580000,10001,"*",117,46.4285714285714,"window_536234","4189",108569867,108574850,4984,"+",0,"overlapEnd",132,"DNAJB9","DnaJ heat shock protein family (Hsp40) member B9"
"window_544300","chr7",128735000,128745000,10001,"*",117,46.4285714285714,"window_544300","813",128739292,128773400,34109,"+",0,"overlapStart",0,"CALU","calumenin"
"window_544381","chr7",128937500,128947500,10001,"*",117,46.4285714285714,"window_544381","3663",128937457,128950038,12582,"+",0,"inside",42,"IRF5","interferon regulatory factor 5"
"window_548006","chr7",138000000,138010000,10001,"*",117,46.4285714285714,"window_548006","64764",137874979,138002086,127108,"-",0,"overlapStart",0,"CREB3L2","cAMP responsive element binding protein 3 like 2"
"window_548006.1","chr7",138000000,138010000,10001,"*",117,46.4285714285714,"window_548006","6718",138002324,138118305,115982,"+",0,"overlapStart",0,"AKR1D1","aldo-keto reductase family 1 member D1"
"window_548189","chr7",138457500,138467500,10001,"*",117,46.4285714285714,"window_548189","8805",138460259,138589996,129738,"+",0,"overlapStart",0,"TRIM24","tripartite motif containing 24"
"window_552651","chr7",149612500,149622500,10001,"*",117,46.4285714285714,"window_552651","79970",149547154,149624752,77599,"-",0,"inside",2251,"ZNF767P","zinc finger family member 767, pseudogene"
"window_553409","chr7",151507500,151517500,10001,"*",117,46.4285714285714,"window_553409","6009",151466012,151520120,54109,"-",0,"inside",2619,"RHEB","Ras homolog, mTORC1 binding"
"window_563231","chrX",16715000,16725000,10001,"*",117,46.4285714285714,"window_563231","56474",16587999,16712936,124938,"-",2063,"upstream",2063,"CTPS2","CTP synthase 2"
"window_563231.1","chrX",16715000,16725000,10001,"*",117,46.4285714285714,"window_563231","94056",16719612,16765340,45729,"+",0,"overlapStart",0,"SYAP1","synapse associated protein 1"
"window_564649","chrX",20260000,20270000,10001,"*",117,46.4285714285714,"window_564649","6197",20149911,20267519,117609,"-",0,"overlapStart",0,"RPS6KA3","ribosomal protein S6 kinase A3"
"window_564650","chrX",20262500,20272500,10001,"*",117,46.4285714285714,"window_564650","6197",20149911,20267519,117609,"-",0,"overlapStart",0,"RPS6KA3","ribosomal protein S6 kinase A3"
"window_572976","chrX",41077500,41087500,10001,"*",117,46.4285714285714,"window_572976","8239",41085445,41236579,151135,"+",0,"overlapStart",0,"USP9X","ubiquitin specific peptidase 9 X-linked"
"window_575566","chrX",47552500,47562500,10001,"*",117,46.4285714285714,"window_575566","369",47561100,47571920,10821,"+",0,"overlapStart",0,"ARAF","A-Raf proto-oncogene, serine/threonine kinase"
"window_576143","chrX",48995000,49005000,10001,"*",117,46.4285714285714,"window_576143","56850",48973720,49002264,28545,"-",0,"overlapStart",0,"GRIPAP1","GRIP1 associated protein 1"
"window_585059","chrX",71285000,71295000,10001,"*",117,46.4285714285714,"window_585059","4841",71283192,71301168,17977,"+",0,"inside",1807,"NONO","non-POU domain containing octamer binding"
"window_585176","chrX",71577500,71587500,10001,"*",117,46.4285714285714,"window_585176","93953",71578411,71613583,35173,"+",0,"overlapStart",0,"GCNA","germ cell nuclear acidic peptidase"
"window_597894","chrX",103372500,103382500,10001,"*",117,46.4285714285714,"window_597894","27018",103376340,103378077,1738,"+",0,"includeFeature",0,"BEX3","brain expressed X-linked 3"
"window_597895","chrX",103375000,103385000,10001,"*",117,46.4285714285714,"window_597895","27018",103376340,103378077,1738,"+",0,"includeFeature",0,"BEX3","brain expressed X-linked 3"
"window_610932","chrX",135967500,135977500,10001,"*",117,46.4285714285714,"window_610932","10479",135973841,136047269,73429,"+",0,"overlapStart",0,"SLC9A6","solute carrier family 9 member A6"
"window_610932.1","chrX",135967500,135977500,10001,"*",117,46.4285714285714,"window_610932","93380",135962070,135974063,11994,"-",0,"overlapStart",0,"MMGT1","membrane magnesium transporter 1"
"window_618052","chrX",153767500,153777500,10001,"*",117,46.4285714285714,"window_618052","26576",153776412,153785732,9321,"+",0,"overlapStart",0,"SRPK3","SRSF protein kinase 3"
"window_618152","chrX",154017500,154027500,10001,"*",117,46.4285714285714,"window_618152","3654",154010506,154019902,9397,"-",0,"overlapStart",0,"IRAK1","interleukin 1 receptor associated kinase 1"
"window_618152.1","chrX",154017500,154027500,10001,"*",117,46.4285714285714,"window_618152","100313781",154019920,154019989,70,"-",0,"includeFeature",0,"MIR718","microRNA 718"
"window_618313","chrX",154420000,154430000,10001,"*",117,46.4285714285714,"window_618313","158960",154424380,154428479,4100,"-",0,"includeFeature",0,"CH17-340M24.3","uncharacterized protein BC009467"
"window_618313.1","chrX",154420000,154430000,10001,"*",117,46.4285714285714,"window_618313","537",154428645,154436516,7872,"+",0,"overlapStart",0,"ATP6AP1","ATPase H+ transporting accessory protein 1"
"window_618452","chrX",154767500,154777500,10001,"*",117,46.4285714285714,"window_618452","677817",154768528,154768659,132,"+",0,"includeFeature",0,"SNORA36A","small nucleolar RNA, H/ACA box 36A"
"window_618452.1","chrX",154767500,154777500,10001,"*",117,46.4285714285714,"window_618452","100847052",154768596,154768656,61,"+",0,"includeFeature",0,"MIR664B","microRNA 664b"
"window_618452.2","chrX",154767500,154777500,10001,"*",117,46.4285714285714,"window_618452","677835",154774998,154775126,129,"+",0,"includeFeature",0,"SNORA56","small nucleolar RNA, H/ACA box 56"
"window_618454","chrX",154772500,154782500,10001,"*",117,46.4285714285714,"window_618454","677835",154774998,154775126,129,"+",0,"includeFeature",0,"SNORA56","small nucleolar RNA, H/ACA box 56"
"window_634559","chr8",38992500,39002500,10001,"*",117,46.4285714285714,"window_634559","83877",38988808,38996824,8017,"-",0,"overlapStart",0,"TM2D2","TM2 domain containing 2"
"window_643234","chr8",60680000,60690000,10001,"*",117,46.4285714285714,"window_643234","55636",60678740,60868028,189289,"+",0,"inside",1259,"CHD7","chromodomain helicase DNA binding protein 7"
"window_653499","chr8",86342500,86352500,10001,"*",117,46.4285714285714,"window_653499","11059",86342547,86478420,135874,"+",0,"overlapStart",0,"WWP1","WW domain containing E3 ubiquitin protein ligase 1"
"window_657465","chr8",96257500,96267500,10001,"*",117,46.4285714285714,"window_657465","51001",96239398,96261610,22213,"-",0,"overlapStart",0,"MTERF3","mitochondrial transcription termination factor 3"
"window_657465.1","chr8",96257500,96267500,10001,"*",117,46.4285714285714,"window_657465","9791",96261902,96336995,75094,"+",0,"overlapStart",0,"PTDSS1","phosphatidylserine synthase 1"
"window_660084","chr8",102805000,102815000,10001,"*",117,46.4285714285714,"window_660084","401472",102805517,102810039,4523,"+",0,"includeFeature",0,"GASAL1","growth arrest associated lncRNA 1"
"window_666892","chr8",119825000,119835000,10001,"*",117,46.4285714285714,"window_666892","6873",119730774,119832841,102068,"-",0,"overlapStart",0,"TAF2","TATA-box binding protein associated factor 2"
"window_668074","chr8",122780000,122790000,10001,"*",117,46.4285714285714,"window_668074","22882",122781655,122974510,192856,"+",0,"overlapStart",0,"ZHX2","zinc fingers and homeoboxes 2"
"window_676578","chr8",144040000,144050000,10001,"*",117,46.4285714285714,"window_676578","392275",144049079,144051522,2444,"+",0,"overlapStart",0,"SMPD5","sphingomyelin phosphodiesterase 5 (pseudogene)"
"window_678154","chr9",2840000,2850000,10001,"*",117,46.4285714285714,"window_678154","9933",2720469,2844095,123627,"-",0,"overlapStart",0,"PUM3","pumilio RNA binding family member 3"
"window_710605","chr9",83967500,83977500,10001,"*",117,46.4285714285714,"window_710605","407043",83969748,83969857,110,"-",0,"includeFeature",0,"MIR7-1","microRNA 7-1"
"window_711796","chr9",86945000,86955000,10001,"*",117,46.4285714285714,"window_711796","2619",86944362,86947506,3145,"-",0,"overlapStart",0,"GAS1","growth arrest specific 1"
"window_711796.1","chr9",86945000,86955000,10001,"*",117,46.4285714285714,"window_711796","100506834",86948666,87002033,53368,"+",0,"overlapStart",0,"GAS1RR","GAS1 adjacent regulatory RNA"
"window_714120","chr9",92755000,92765000,10001,"*",117,46.4285714285714,"window_714120","23299",92711363,92764833,53471,"-",0,"overlapStart",0,"BICD2","BICD cargo adaptor 2"
"window_716296","chr9",98195000,98205000,10001,"*",117,46.4285714285714,"window_716296","7464",98120975,98192637,71663,"-",2362,"upstream",2362,"CORO2A","coronin 2A"
"window_716704","chr9",99215000,99225000,10001,"*",117,46.4285714285714,"window_716704","85365",99216425,99221942,5518,"-",0,"includeFeature",0,"ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase"
"window_716704.1","chr9",99215000,99225000,10001,"*",117,46.4285714285714,"window_716704","10952",99222064,99230615,8552,"+",0,"overlapStart",0,"SEC61B","SEC61 translocon subunit beta"
"window_725566","chr9",121370000,121380000,10001,"*",117,46.4285714285714,"window_725566","2040",121338987,121370304,31318,"-",0,"overlapStart",0,"STOM","stomatin"
"window_727738","chr9",126800000,126810000,10001,"*",117,46.4285714285714,"window_727738","23099",126805006,126838210,33205,"+",0,"overlapStart",0,"ZBTB43","zinc finger and BTB domain containing 43"
"window_727762","chr9",126860000,126870000,10001,"*",117,46.4285714285714,"window_727762","403341",126860665,126885878,25214,"+",0,"overlapStart",0,"ZBTB34","zinc finger and BTB domain containing 34"
"window_728095","chr9",127692500,127702500,10001,"*",117,46.4285714285714,"window_728095","100500872",127690098,127690840,743,"-",1659,"upstream",1659,"MIR3911","microRNA 3911"
"window_728278","chr9",128150000,128160000,10001,"*",117,46.4285714285714,"window_728278","3934",128149071,128153453,4383,"+",0,"overlapEnd",928,"LCN2","lipocalin 2"
"window_728278.1","chr9",128150000,128160000,10001,"*",117,46.4285714285714,"window_728278","79095",128160265,128163924,3660,"+",264,"upstream",264,"C9orf16","chromosome 9 open reading frame 16"
"window_728476","chr9",128645000,128655000,10001,"*",117,46.4285714285714,"window_728476","89891",128633661,128656787,23127,"-",0,"inside",1786,"DYNC2I2","dynein 2 intermediate chain 2"
"window_728481","chr9",128657500,128667500,10001,"*",117,46.4285714285714,"window_728481","89891",128633661,128656787,23127,"-",712,"upstream",712,"DYNC2I2","dynein 2 intermediate chain 2"
