"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_735937","chr11",8902500,8912500,10001,"*",69,27.3809523809524,"window_735937","6764",8693351,8910951,217601,"-",0,"overlapStart",0,"DENND2B","DENN domain containing 2B"
"window_735937.1","chr11",8902500,8912500,10001,"*",69,27.3809523809524,"window_735937","56672",8911139,8920084,8946,"+",0,"overlapStart",0,"AKIP1","A-kinase interacting protein 1"
"window_736578","chr11",10505000,10515000,10001,"*",69,27.3809523809524,"window_736578","100463486",10507894,10509186,1293,"-",0,"includeFeature",0,"MTRNR2L8","MT-RNR2 like 8"
"window_736578.1","chr11",10505000,10515000,10001,"*",69,27.3809523809524,"window_736578","100616263",10508270,10508326,57,"-",0,"includeFeature",0,"MIR4485","microRNA 4485"
"window_739828","chr11",18630000,18640000,10001,"*",69,27.3809523809524,"window_739828","144108",18606403,18634791,28389,"-",0,"overlapStart",0,"SPTY2D1","SPT2 chromatin protein domain containing 1"
"window_740071","chr11",19237500,19247500,10001,"*",69,27.3809523809524,"window_740071","79733",19224063,19241620,17558,"-",0,"overlapStart",0,"E2F8","E2F transcription factor 8"
"window_743374","chr11",27495000,27505000,10001,"*",69,27.3809523809524,"window_743374","55327",27494418,27506769,12352,"-",0,"inside",1768,"LIN7C","lin-7 homolog C, crumbs cell polarity complex component"
"window_743374.1","chr11",27495000,27505000,10001,"*",69,27.3809523809524,"window_743374","497258",27506830,27698231,191402,"+",1829,"upstream",1829,"BDNF-AS","BDNF antisense RNA"
"window_745871","chr11",33737500,33747500,10001,"*",69,27.3809523809524,"window_745871","966",33698261,33736491,38231,"-",1008,"upstream",1008,"CD59","CD59 molecule (CD59 blood group)"
"window_751019","chr11",46607500,46617500,10001,"*",69,27.3809523809524,"window_751019","9776",46617527,46674818,57292,"+",26,"upstream",26,"ATG13","autophagy related 13"
"window_751019.1","chr11",46607500,46617500,10001,"*",69,27.3809523809524,"window_751019","283254",46602861,46617909,15049,"-",0,"inside",408,"HARBI1","harbinger transposase derived 1"
"window_751021","chr11",46612500,46622500,10001,"*",69,27.3809523809524,"window_751021","9776",46617527,46674818,57292,"+",0,"overlapStart",0,"ATG13","autophagy related 13"
"window_751021.1","chr11",46612500,46622500,10001,"*",69,27.3809523809524,"window_751021","283254",46602861,46617909,15049,"-",0,"overlapStart",0,"HARBI1","harbinger transposase derived 1"
"window_751078","chr11",46755000,46765000,10001,"*",69,27.3809523809524,"window_751078","100847020",46753125,46753192,68,"-",1807,"upstream",1807,"MIR5582","microRNA 5582"
"window_751078.1","chr11",46755000,46765000,10001,"*",69,27.3809523809524,"window_751078","692108",46762389,46762499,111,"-",0,"includeFeature",0,"SNORD67","small nucleolar RNA, C/D box 67"
"window_755476","chr11",57750000,57760000,10001,"*",69,27.3809523809524,"window_755476","643376",57743514,57751781,8268,"-",0,"overlapStart",0,"BTBD18","BTB domain containing 18"
"window_755476.1","chr11",57750000,57760000,10001,"*",69,27.3809523809524,"window_755476","1500",57753243,57819546,66304,"+",0,"overlapStart",0,"CTNND1","catenin delta 1"
"window_757801","chr11",63562500,63572500,10001,"*",69,27.3809523809524,"window_757801","54979",63552770,63563379,10610,"-",0,"overlapStart",0,"PLAAT2","phospholipase A and acyltransferase 2"
"window_757821","chr11",63612500,63622500,10001,"*",69,27.3809523809524,"window_757821","11145",63573195,63616883,43689,"-",0,"overlapStart",0,"PLAAT3","phospholipase A and acyltransferase 3"
"window_758092","chr11",64290000,64300000,10001,"*",69,27.3809523809524,"window_758092","50801",64291302,64300031,8730,"+",0,"overlapStart",0,"KCNK4","potassium two pore domain channel subfamily K member 4"
"window_758092.1","chr11",64290000,64300000,10001,"*",69,27.3809523809524,"window_758092","106780802",64291704,64304769,13066,"+",0,"overlapStart",0,"KCNK4-TEX40","KCNK4-TEX40 readthrough"
"window_758092.2","chr11",64290000,64300000,10001,"*",69,27.3809523809524,"window_758092","25858",64300358,64304770,4413,"+",357,"upstream",357,"CATSPERZ","catsper channel auxiliary subunit zeta"
"window_758975","chr11",66497500,66507500,10001,"*",69,27.3809523809524,"window_758975","582",66509079,66533613,24535,"+",1578,"upstream",1578,"BBS1","Bardet-Biedl syndrome 1"
"window_759426","chr11",67625000,67635000,10001,"*",69,27.3809523809524,"window_759426","254552",67627938,67629937,2000,"-",0,"includeFeature",0,"NUDT8","nudix hydrolase 8"
"window_759427","chr11",67627500,67637500,10001,"*",69,27.3809523809524,"window_759427","254552",67627938,67629937,2000,"-",0,"includeFeature",0,"NUDT8","nudix hydrolase 8"
"window_759427.1","chr11",67627500,67637500,10001,"*",69,27.3809523809524,"window_759427","347853",67631303,67639560,8258,"-",0,"overlapEnd",2059,"TBX10","T-box transcription factor 10"
"window_759620","chr11",68110000,68120000,10001,"*",69,27.3809523809524,"window_759620","1119",68052859,68121444,68586,"-",0,"inside",1443,"CHKA","choline kinase alpha"
"window_760946","chr11",71425000,71435000,10001,"*",69,27.3809523809524,"window_760946","399923",71405746,71423423,17678,"-",1576,"upstream",1576,"ACTE1P","actin epsilon 1, pseudogene"
"window_764152","chr11",79440000,79450000,10001,"*",69,27.3809523809524,"window_764152","26011",78652829,79441030,788202,"-",0,"overlapStart",0,"TENM4","teneurin transmembrane protein 4"
"window_769864","chr11",93720000,93730000,10001,"*",69,27.3809523809524,"window_769864","619383",93721513,93721866,354,"+",0,"includeFeature",0,"SCARNA9","small Cajal body-specific RNA 9"
"window_777278","chr11",112255000,112265000,10001,"*",69,27.3809523809524,"window_777278","100132686",112260265,112261396,1132,"+",0,"includeFeature",0,"LOC100132686","uncharacterized LOC100132686"
"window_777278.1","chr11",112255000,112265000,10001,"*",69,27.3809523809524,"window_777278","349633",112248153,112260860,12708,"-",0,"overlapStart",0,"PLET1","placenta expressed transcript 1"
"window_782730","chr11",125885000,125895000,10001,"*",69,27.3809523809524,"window_782730","219844",125883614,125900648,17035,"+",0,"inside",1385,"HYLS1","HYLS1 centriolar and ciliogenesis associated"
"window_783781","chr11",128512500,128522500,10001,"*",69,27.3809523809524,"window_783781","102466104",128522390,128522449,60,"+",0,"includeFeature",0,"MIR6090","microRNA 6090"
"window_783783","chr11",128517500,128527500,10001,"*",69,27.3809523809524,"window_783783","102466104",128522390,128522449,60,"+",0,"includeFeature",0,"MIR6090","microRNA 6090"
"window_783783.1","chr11",128517500,128527500,10001,"*",69,27.3809523809524,"window_783783","101929517",128526142,128530389,4248,"+",0,"overlapStart",0,"ETS1-AS1","ETS1 antisense RNA 1"
"window_783784","chr11",128520000,128530000,10001,"*",69,27.3809523809524,"window_783784","102466104",128522390,128522449,60,"+",0,"includeFeature",0,"MIR6090","microRNA 6090"
"window_783784.1","chr11",128520000,128530000,10001,"*",69,27.3809523809524,"window_783784","101929517",128526142,128530389,4248,"+",0,"overlapStart",0,"ETS1-AS1","ETS1 antisense RNA 1"
"window_788686","chr10",5687500,5697500,10001,"*",69,27.3809523809524,"window_788686","54906",5684838,5763740,78903,"+",0,"inside",2661,"TASOR2","transcription activation suppressor family member 2"
"window_788762","chr10",5877500,5887500,10001,"*",69,27.3809523809524,"window_788762","54522",5861616,5889906,28291,"-",0,"inside",2405,"ANKRD16","ankyrin repeat domain 16"
"window_788762.1","chr10",5877500,5887500,10001,"*",69,27.3809523809524,"window_788762","84893",5890203,5937594,47392,"+",2702,"upstream",2702,"FBH1","F-box DNA helicase 1"
"window_791259","chr10",12120000,12130000,10001,"*",69,27.3809523809524,"window_791259","55176",12129637,12169961,40325,"+",0,"overlapStart",0,"SEC61A2","SEC61 translocon subunit alpha 2"
"window_791346","chr10",12337500,12347500,10001,"*",69,27.3809523809524,"window_791346","57118",12349482,12835545,486064,"+",1981,"upstream",1981,"CAMK1D","calcium/calmodulin dependent protein kinase ID"
"window_795005","chr10",21485000,21495000,10001,"*",69,27.3809523809524,"window_795005","399726",21492658,21497260,4603,"-",0,"overlapEnd",2259,"MIR1915HG","MIR1915 host gene"
"window_799741","chr10",33325000,33335000,10001,"*",69,27.3809523809524,"window_799741","8829",33177492,33336262,158771,"-",0,"inside",1261,"NRP1","neuropilin 1"
"window_806703","chr10",50730000,50740000,10001,"*",69,27.3809523809524,"window_806703","653308",50739318,50816495,77178,"+",0,"overlapStart",0,"ASAH2B","N-acylsphingosine amidohydrolase 2B"
"window_813834","chr10",68557500,68567500,10001,"*",69,27.3809523809524,"window_813834","80312",68560337,68694487,134151,"+",0,"overlapStart",0,"TET1","tet methylcytosine dioxygenase 1"
"window_814100","chr10",69222500,69232500,10001,"*",69,27.3809523809524,"window_814100","80201",69220332,69267552,47221,"+",0,"inside",2167,"HKDC1","hexokinase domain containing 1"
"window_814100.1","chr10",69222500,69232500,10001,"*",69,27.3809523809524,"window_814100","101928994",69215333,69232490,17158,"-",0,"overlapStart",0,"LOC101928994","uncharacterized LOC101928994"
"window_815106","chr10",71737500,71747500,10001,"*",69,27.3809523809524,"window_815106","414152",71711701,71737824,26124,"-",0,"overlapStart",0,"C10orf105","chromosome 10 open reading frame 105"
"window_826275","chr10",99660000,99670000,10001,"*",69,27.3809523809524,"window_826275","57089",99659509,99711241,51733,"+",0,"inside",490,"ENTPD7","ectonucleoside triphosphate diphosphohydrolase 7"
"window_826291","chr10",99700000,99710000,10001,"*",69,27.3809523809524,"window_826291","51076",99702558,99756134,53577,"+",0,"overlapStart",0,"CUTC","cutC copper transporter"
"window_826798","chr10",100967500,100977500,10001,"*",69,27.3809523809524,"window_826798","57715",100969518,100985871,16354,"+",0,"overlapStart",0,"SEMA4G","semaphorin 4G"
"window_826798.1","chr10",100967500,100977500,10001,"*",69,27.3809523809524,"window_826798","693193",100974985,100975084,100,"+",0,"includeFeature",0,"MIR608","microRNA 608"
"window_827300","chr10",102222500,102232500,10001,"*",69,27.3809523809524,"window_827300","83401",102226299,102229589,3291,"+",0,"includeFeature",0,"ELOVL3","ELOVL fatty acid elongase 3"
"window_827410","chr10",102497500,102507500,10001,"*",69,27.3809523809524,"window_827410","10121",102461881,102502712,40832,"-",0,"overlapStart",0,"ACTR1A","actin related protein 1A"
"window_827410.1","chr10",102497500,102507500,10001,"*",69,27.3809523809524,"window_827410","51684",102503987,102633535,129549,"+",0,"overlapStart",0,"SUFU","SUFU negative regulator of hedgehog signaling"
"window_834393","chr10",119955000,119965000,10001,"*",69,27.3809523809524,"window_834393","100616322",119958513,119958592,80,"+",0,"includeFeature",0,"MIR4682","microRNA 4682"
"window_835563","chr10",122880000,122890000,10001,"*",69,27.3809523809524,"window_835563","100533195",122832158,122879583,47426,"-",416,"upstream",416,"FAM24B-CUZD1","FAM24B-CUZD1 readthrough"
"window_835563.1","chr10",122880000,122890000,10001,"*",69,27.3809523809524,"window_835563","196792",122849078,122879641,30564,"-",358,"upstream",358,"FAM24B","family with sequence similarity 24 member B"
"window_835563.2","chr10",122880000,122890000,10001,"*",69,27.3809523809524,"window_835563","399815",122879681,122898615,18935,"+",0,"inside",318,"C10orf88B","C10orf88B (pseudogene)"
"window_839386","chr10",132437500,132447500,10001,"*",69,27.3809523809524,"window_839386","170393",132444327,132449408,5082,"+",0,"overlapStart",0,"LINC02870","long intergenic non-protein coding RNA 2870"
"window_839594","chr10",132957500,132967500,10001,"*",69,27.3809523809524,"window_839594","103695432",132961340,132962237,898,"-",0,"includeFeature",0,"LINC01167","long intergenic non-protein coding RNA 1167"
"window_839594.1","chr10",132957500,132967500,10001,"*",69,27.3809523809524,"window_839594","101927590",132943967,132965289,21323,"-",0,"overlapStart",0,"LINC01166","long intergenic non-protein coding RNA 1166"
"window_839594.2","chr10",132957500,132967500,10001,"*",69,27.3809523809524,"window_839594","399829",132965534,132976354,10821,"+",0,"overlapStart",0,"LINC01168","long intergenic non-protein coding RNA 1168"
"window_842640","chr12",6775000,6785000,10001,"*",69,27.3809523809524,"window_842640","3902",6772512,6778455,5944,"+",0,"overlapEnd",2487,"LAG3","lymphocyte activating 3"
"window_842640.1","chr12",6775000,6785000,10001,"*",69,27.3809523809524,"window_842640","920",6786858,6820799,33942,"+",1857,"upstream",1857,"CD4","CD4 molecule"
"window_851586","chr12",29140000,29150000,10001,"*",69,27.3809523809524,"window_851586","55711",29149103,29340980,191878,"+",0,"overlapStart",0,"FAR2","fatty acyl-CoA reductase 2"
"window_851590","chr12",29150000,29160000,10001,"*",69,27.3809523809524,"window_851590","55711",29149103,29340980,191878,"+",0,"inside",896,"FAR2","fatty acyl-CoA reductase 2"
"window_856861","chr12",42327500,42337500,10001,"*",69,27.3809523809524,"window_856861","85437",42312086,42326118,14033,"-",1381,"upstream",1381,"ZCRB1","zinc finger CCHC-type and RNA binding motif containing 1"
"window_858762","chr12",47080000,47090000,10001,"*",69,27.3809523809524,"window_858762","91523",47079603,47236662,157060,"+",0,"inside",396,"PCED1B","PC-esterase domain containing 1B"
"window_858762.1","chr12",47080000,47090000,10001,"*",69,27.3809523809524,"window_858762","347902",47075707,47079951,4245,"-",48,"upstream",48,"AMIGO2","adhesion molecule with Ig like domain 2"
"window_859020","chr12",47725000,47735000,10001,"*",69,27.3809523809524,"window_859020","8909",47709734,47725567,15834,"-",0,"overlapStart",0,"ENDOU","endonuclease, poly(U) specific"
"window_859414","chr12",48710000,48720000,10001,"*",69,27.3809523809524,"window_859414","904",48688458,48716998,28541,"-",0,"overlapStart",0,"CCNT1","cyclin T1"
"window_859809","chr12",49697500,49707500,10001,"*",69,27.3809523809524,"window_859809","7009",49707725,49764934,57210,"+",224,"upstream",224,"TMBIM6","transmembrane BAX inhibitor motif containing 6"
"window_859809.1","chr12",49697500,49707500,10001,"*",69,27.3809523809524,"window_859809","91010",49636499,49708165,71667,"-",0,"inside",664,"FMNL3","formin like 3"
"window_860792","chr12",52155000,52165000,10001,"*",69,27.3809523809524,"window_860792","283404",52164115,52223813,59699,"+",0,"overlapStart",0,"LINC00592","long intergenic non-protein coding RNA 592"
"window_862265","chr12",55837500,55847500,10001,"*",69,27.3809523809524,"window_862265","4327",55835433,55842966,7534,"-",0,"overlapStart",0,"MMP19","matrix metallopeptidase 19"
"window_862361","chr12",56077500,56087500,10001,"*",69,27.3809523809524,"window_862361","2065",56076799,56103505,26707,"+",0,"inside",700,"ERBB3","erb-b2 receptor tyrosine kinase 3"
"window_862922","chr12",57480000,57490000,10001,"*",69,27.3809523809524,"window_862922","4141",57487294,57517569,30276,"+",0,"overlapStart",0,"MARS1","methionyl-tRNA synthetase 1"
"window_862922.1","chr12",57480000,57490000,10001,"*",69,27.3809523809524,"window_862922","64333",57472264,57488814,16551,"-",0,"overlapStart",0,"ARHGAP9","Rho GTPase activating protein 9"
"window_878693","chr12",96907500,96917500,10001,"*",69,27.3809523809524,"window_878693","121441",96907223,96953777,46555,"+",0,"inside",276,"NEDD1","NEDD1 gamma-tubulin ring complex targeting factor"
"window_880008","chr12",100195000,100205000,10001,"*",69,27.3809523809524,"window_880008","64431",100199122,100241865,42744,"+",0,"overlapStart",0,"ACTR6","actin related protein 6"
"window_880624","chr12",101735000,101745000,10001,"*",69,27.3809523809524,"window_880624","50511",101728648,101739472,10825,"-",0,"overlapStart",0,"SYCP3","synaptonemal complex protein 3"
"window_881503","chr12",103932500,103942500,10001,"*",69,27.3809523809524,"window_881503","7184",103930107,103953645,23539,"+",0,"inside",2392,"HSP90B1","heat shock protein 90 beta family member 1"
"window_881503.1","chr12",103932500,103942500,10001,"*",69,27.3809523809524,"window_881503","253724",103843749,103930211,86463,"-",2288,"upstream",2288,"TTC41P","tetratricopeptide repeat domain 41, pseudogene"
"window_882473","chr12",106357500,106367500,10001,"*",69,27.3809523809524,"window_882473","55703",106357748,106510198,152451,"+",0,"overlapStart",0,"POLR3B","RNA polymerase III subunit B"
"window_882636","chr12",106765000,106775000,10001,"*",69,27.3809523809524,"window_882636","55188",106774621,106889316,114696,"+",0,"overlapStart",0,"RIC8B","RIC8 guanine nucleotide exchange factor B"
